USAF,STATION NAME,CTRY,STATE,LAT,LON
20530,MALMBERGET,SW,,+67.133,+020.667
20531,MALMBERGET,SW,,+67.183,+020.700
20540,NEDRE SOPPERO,SW,,+68.050,+021.750
20550,NAIMAKKA,SW,,+68.683,+021.533
20560,STENSELE,SZ,,+65.067,+017.167
20570,KALLAX/LULEA (AFB),SW,,+65.550,+022.133
20580,HAPARANDA         &,SW,,+65.833,+024.150
20590,GADDEDE,SW,,+64.500,+014.133
20600,NAIMAKKA,SW,,+68.683,+021.533
20620,OSTERSUND FROSON AB,SW,,+63.183,+014.500
20630,ASELE,SW,,+64.167,+017.367
20640,SAITTAROVA,SW,,+67.333,+022.233
20650,SVEG              &,SW,,+62.033,+014.367
20660,SUNDSVALL/HARNOSAND,SW,,+62.533,+017.450
20670,SARNA,SW,,+61.683,+013.133
20680,DELSBO,SW,,+61.800,+016.567
20690,SODERHAMN (SWE-AFB),SW,,+61.267,+017.100
20700,GUSTAVSFORS       &,SW,,+60.150,+013.800
20710,NORRKOPING-SOL,SW,,+58.583,+016.150
20711,BORLANGE,SW,,+60.417,+015.517
20720,PARKALOMPOLO,SW,,+67.733,+022.833
20721,UNDERSTEN,SW,,+60.283,+018.933
20730,KARLSTAD          &,SW,,+59.367,+013.467
20740,OREBRO/EKEBY,SW,,+59.267,+015.333
20750,VASTERAS/HASSLO AFB,SW,,+59.583,+016.633
20760,UPPSALA           &,SW,,+59.883,+017.600
20770,STOCKHOLM/BROMMA  &,SW,,+59.350,+017.950
20790,SATENAS (SWE-AFB),SW,,+58.433,+012.700
20800,KARESUANDO,SW,,+68.450,+022.450
20810,KARESUANDO,SW,,+68.450,+022.450
20820,LANDSORT          &,SW,,+58.750,+017.867
20830,GOTSKA SANDON     &,SW,,+58.400,+019.200
20840,LANNAVAARA        &,SW,,+68.050,+022.000
20841,LANNAVAARA,SW,,+68.050,+022.000
20850,RANGEDALA (AUTO),SW,,+57.717,+013.117
20860,LAINIO,SW,,+67.767,+022.350
20870,JONKOPING         &,SW,,+57.767,+014.083
20880,KOMPELUSVAARA,SW,,+67.083,+022.217
20881,KOMPELUSVAARA,SW,,+67.083,+022.217
20890,OLANDS NORRA UDDE &,SW,,+57.367,+017.100
20900,VISBY             &,SW,,+57.667,+018.350
20910,VISBY-SOL,SW,,+57.667,+018.350
20920,MUODOSLOMPOLO,SW,,+67.950,+023.467
20930,VAXJO             &,SW,,+56.867,+014.800
20940,UNGSKAR,SW,,+56.033,+015.800
20950,PAJALA,SW,,+67.200,+023.383
20960,PAJALA,SW,,+67.217,+023.400
20970,MALMO /BULLTOFTON,SZ,,+55.600,+013.067
20980,MALMO/STURUP,SW,,+55.550,+013.367
20981,SIMRISHAMN,SW,,+55.550,+014.350
20990,YSTAD             &,SW,,+55.433,+013.833
21000,NAIMAKKA,SW,,+68.683,+021.533
21010,HEMAVAN,SW,,+65.806,+015.083
21020,STEKENJOKK,SW,,+65.100,+014.517
21030,HEMAVAN-GIEREVARTO,SW,,+65.783,+015.067
21040,HEMAVAN,SW,,+65.817,+015.083
21050,ABELVATTNET,SW,,+65.533,+014.983
21060,JOKKMOKK (SWE-AFB),SW,,+66.600,+019.833
21080,KLIMPFJALL,SW,,+65.067,+014.800
21090,ABRAUR,SW,,+65.900,+019.100
21100,GIELAS,SW,,+65.333,+015.067
21110,VIDSEL (SWE-AFB),SW,,+65.867,+020.133
21120,SYLARNA,SW,,+63.050,+012.267
21140,NORRAKER,SW,,+64.450,+015.600
21150,STORLIEN-VISJOVALE&,SW,,+63.300,+012.133
21160,MORSIL,SW,,+63.317,+013.650
21170,NORDMALING,SW,,+63.567,+019.500
21180,DIKANAS/SKANSNAS,SW,,+65.317,+016.033
21190,KVIKKJOKK ARRENJARKA,SW,,+66.883,+018.017
21200,KVIKKJOKK-ARRENJARKA,SW,,+66.883,+018.017
21205,STORUMAN,SW,,+64.961,+017.697
21210,MIERKENIS,SW,,+66.683,+016.117
21220,STENUDDEN,SW,,+66.533,+017.667
21221,STENUDDEN,SW,,+66.533,+017.667
21230,JAKKVIK,SW,,+66.317,+017.100
21240,ARJEPLOG,SW,,+66.050,+017.833
21250,OSTMARK,SW,,+60.317,+012.700
21260,GUNNARN,SW,,+65.017,+017.700
21270,STENSELE,SW,,+65.067,+017.167
21280,GUNNARN,SW,,+65.000,+017.700
21290,GUNNARN SOL (AUT),SW,,+64.967,+017.700
21291,GUNNARN SOL (AUT),SW,,+64.967,+017.700
21300,ROPARUDDEN,SW,,+66.483,+016.417
21310,ARVIKA,SW,,+59.667,+012.583
21330,SNAVLUNDA,SW,,+58.967,+014.900
21350,BURESJON,SW,,+65.567,+017.867
21360,STORBERG,SW,,+65.500,+018.950
21363,BARKARBY,SW,,+59.419,+017.891
21380,GRUNDKALLEN,SW,,+60.500,+018.867
21410,TJAKAAPE,SW,,+66.317,+019.217
21411,NAUSTA (AUT),SW,,+66.367,+019.283
21420,JOKKMOKK,SW,,+66.496,+020.147
21430,PALJAMYREN,SW,,+66.217,+019.133
21431,STROMSTAD,SW,,+58.933,+011.167
21440,ABRAUR,SW,,+65.983,+018.933
21450,TELLEJAUR,SW,,+66.150,+019.633
21460,VAJMAT,SW,,+66.500,+019.683
21470,MALA-BRANNAN,SW,,+65.150,+018.600
21480,NORRKOPING/BRAVALLA,SW,,+58.617,+016.117
21490,ARVIDSJAUR,SW,,+65.600,+019.267
21500,NYKOPING/SKAVST AFB,SW,,+58.783,+016.917
21510,JOKKMOKK FPL,SW,,+66.483,+020.167
21520,SUDOK,SW,,+66.300,+020.417
21540,VIDSEL,SW,,+65.875,+020.150
21550,HAGSHULT (SWE-AFB),SW,,+57.300,+014.133
21560,STENSJON (AUT),SW,,+63.967,+013.717
21561,MYRHEDEN,SW,,+65.300,+020.217
21580,FALLFORS,SW,,+65.133,+020.783
21590,FALLFORS,SW,,+65.120,+020.770
21600,NATTAVAARA,SW,,+66.750,+021.050
21610,NATTAVAARA,SW,,+66.750,+020.933
21620,MARKARYD,SW,,+56.467,+013.650
21630,LJUNGBYHED(SWE-AFB),SW,,+56.083,+013.233
21640,PALKEM,SW,,+66.383,+021.633
21643,URASA (SWE-AFB),SW,,+56.683,+014.950
21660,RONNEBY (SWE-AFB),SW,,+56.267,+015.283
21670,FALSTERBO (LGT-H),SW,,+55.383,+012.817
21690,HEDEN,SW,,+65.867,+021.450
21700,SAVAST,SW,,+65.750,+021.767
21701,ORLANDS SODRA GRUND,SW,,+56.067,+016.683
21710,BODEN,SW,,+65.817,+021.633
21720,ALVSBYN,SW,,+65.683,+020.967
21730,ALVSBYN,SW,,+65.667,+021.067
21740,LAKATRASK,SW,,+66.283,+021.133
21760,PITE-RONNSKAR,SW,,+65.033,+021.567
21810,OVERKALIX SVARTBYN,SW,,+66.267,+022.850
21820,OVERKALIX,SW,,+66.267,+022.833
21830,LULEA-SOL,SW,,+65.550,+022.117
21840,PAHAROVA,SW,,+66.817,+022.333
21850,LULEA-KALLAX,SW,,+65.550,+022.133
21860,KALLAX,SW,,+65.544,+022.122
21880,RODKALLEN,SW,,+65.317,+022.383
21890,FARSTUGRUNDEN (AUT),SW,,+65.333,+022.750
21900,KORPILOMBOLO,SW,,+66.850,+023.033
21910,STORON,SW,,+65.700,+023.100
21960,HAPARANDA,SW,,+65.833,+024.150
21970,HAPARANDA,SW,,+65.817,+024.117
21980,STOROHAMN (PORT),SW,,+65.733,+023.100
21990,YLINENJARVI,SW,,+66.617,+023.467
22000,EDEVIK,SW,,+63.983,+012.867
22001,LAKTATJAKKO,SW,,+68.383,+018.467
22002,BJORKEDE,SW,,+64.050,+012.950
22011,KATTUVUOMA,SW,,+68.283,+019.900
22020,TORNETRASK LAKE,SW,,+68.217,+019.717
22040,NIKKALUOKTA,SW,,+67.850,+019.033
22050,STORLIEN SOL,SW,,+63.300,+012.117
22060,STORLIEN-STORVALLEN,SW,,+63.283,+012.133
22070,STORLIEN-VISJOVALEN A,SW,,+63.283,+012.117
22090,SYLARNA,SW,,+63.050,+012.283
22100,BLAHAMMAREN,SW,,+63.183,+012.167
22111,RANDIJAURE (LAKE),SW,,+66.700,+019.300
22121,KARATS,SW,,+66.683,+018.817
22131,HARADS,SW,,+66.083,+020.967
22140,TRILLEVALLEN,SW,,+65.250,+013.217
22150,ARESKUTAN,SW,,+63.433,+013.083
22151,OVERTORNEA,SW,,+66.383,+023.650
22160,MATTMAR,SW,,+63.300,+013.883
22170,ARE,SW,,+63.367,+013.167
22180,MORSIL,SW,,+63.317,+013.650
22190,GADDEDE A,SW,,+64.500,+014.217
22210,KORSVATTNET,SW,,+63.833,+013.500
22220,GADDEDE,SW,,+64.500,+014.167
22221,MALOREN,SW,,+65.533,+023.567
22230,STEMSJON (AUT),SW,,+63.967,+013.717
22240,FOLLINGE-VAGSKALET,SW,,+63.767,+014.433
22241,ALASEN,SW,,+63.867,+014.617
22251,OSTERSUND/FROSON,SW,,+63.200,+014.500
22260,OSTERSUND,SW,,+63.200,+014.500
22271,KALIX,SW,,+65.850,+023.133
22280,EDEVIK,SW,,+64.050,+012.950
22290,OSTERSUND-SOL,SW,,+63.200,+014.483
22291,PITSUND,SW,,+65.233,+021.517
22300,GUBBHOGEN,SW,,+64.217,+015.550
22301,HOGLAND,SW,,+64.567,+015.917
22310,FOLLINGE,SW,,+63.683,+014.600
22320,NORRAKER,SW,,+64.433,+015.633
22330,SAXNAS,SW,,+64.967,+015.383
22340,STROMSUND,SW,,+63.867,+015.583
22360,HALLHAXASEN,SW,,+63.767,+015.333
22361,HALLVIKEN,SW,,+63.750,+015.467
22391,ARE,SW,,+63.400,+013.100
22420,HOTING,SW,,+64.083,+016.233
22430,JUNSELE,SW,,+63.683,+016.950
22440,JUNSELE,SW,,+63.683,+016.950
22450,VILHELMINA,SW,,+64.583,+016.850
22455,LYCKSELE,SW,,+64.548,+018.716
22470,KRANGEDE,SW,,+63.150,+016.167
22480,KRANGEDE,SW,,+63.167,+016.167
22510,STORSJO KAPELL,SW,,+62.800,+013.067
22520,IDVATTNET,SW,,+64.450,+017.083
22540,ASELE,SW,,+64.167,+017.317
22550,FRANSTA,SW,,+62.500,+016.183
22560,RISTRASK,SW,,+64.733,+017.400
22570,FLOTNINGEN,SW,,+61.850,+012.267
22580,VINDEL-BJORKHEDEN,SW,,+65.817,+016.717
22581,NYLAND,SW,,+63.000,+017.767
22590,KRAMFORS SOLLEFTEA,SW,,+63.049,+017.769
22600,VASTMARKUM,SW,,+63.133,+018.250
22610,LYCKSELE,SW,,+64.550,+018.717
22611,MORA,SW,,+61.017,+014.550
22615,ORSA,SW,,+61.200,+014.717
22620,VUOGGATJALME,SW,,+66.567,+016.350
22630,FREDRIKA,SW,,+64.083,+018.367
22640,FREDRIKA,SW,,+64.083,+018.417
22650,HEMLING,SW,,+63.650,+018.550
22651,AGO,SW,,+61.550,+017.467
22660,VILHELMINA (AUTO),SW,,+64.583,+016.850
22670,ORNSKOLDSVIK,SW,,+63.408,+018.990
22690,SKAGSUDDE,SW,,+63.183,+019.017
22700,NORSJO,SW,,+64.917,+019.467
22710,NORSJO,SW,,+64.933,+019.383
22740,VINDELN,SW,,+64.217,+019.717
22750,KRANGEDE,SW,,+63.167,+016.167
22751,VANNAS,SW,,+63.917,+019.750
22760,NORDMALING,SW,,+63.567,+019.500
22761,NORDMALING,SW,,+63.567,+019.500
22780,KRANGEDE (AUTO),SW,,+63.150,+016.167
22790,SKILLINGMARK,SW,,+59.867,+011.967
22800,BLOMSKOG,SW,,+59.283,+012.050
22810,AMAL,SW,,+59.050,+012.700
22820,PETISTRASK,SW,,+64.567,+019.700
22830,UMEA-SOL,SW,,+63.817,+020.233
22840,JARNASKLUBB,SW,,+63.433,+019.683
22860,UMEA,SW,,+63.792,+020.283
22861,SODERHAMN,SW,,+61.261,+017.099
22870,HOLMON,SW,,+63.800,+020.867
22871,UTTERSBERG,SW,,+59.750,+015.667
22872,BREDSKAR,SW,,+63.667,+020.333
22880,HOLMOGADD,SW,,+63.600,+020.750
22890,SYDOSTBROTTEN (LH),SW,,+63.333,+020.183
22891,ESKILSTUNA/EKEBY,SW,,+59.383,+016.467
22900,FURUOGRUND        &,SW,,+64.917,+021.233
22901,FURUOGRUND,SW,,+64.917,+021.233
22920,HOKMARKSBERGET,SW,,+64.433,+021.283
22930,SKELLEFTEA,SW,,+64.625,+021.077
22960,BJUROKLUBB (LGT-H),SW,,+64.483,+021.583
22970,BJUROKLUBB,SW,,+64.483,+021.583
22980,SVARTEBORG,SW,,+58.567,+011.550
23000,FJALLNAS,SW,,+62.583,+012.217
23020,STORBO,SW,,+61.833,+012.283
23030,FLATRUET,SW,,+62.733,+012.733
23040,FLOTNINGEN,SW,,+61.850,+012.267
23041,FLOTNINGEN,SW,,+61.850,+012.267
23050,NASHUVUD,SW,,+58.900,+013.250
23060,RORBACKSNAS,SW,,+61.133,+012.817
23070,IDRE FJALL,SW,,+61.883,+012.850
23080,TANNAS,SW,,+62.450,+012.667
23100,STORSJO KAPELL,SW,,+62.800,+013.067
23110,HOGFJALLSHOTELLET,SW,,+61.150,+013.117
23120,MALEXANDER,SW,,+58.067,+015.217
23130,VISINGSO,SW,,+58.100,+014.400
23140,LOFSDALEN,SW,,+62.100,+013.250
23141,TYLLINGE,SW,,+58.017,+016.067
23160,SARNA,SW,,+61.700,+013.183
23170,DRAVAGEN,SW,,+62.100,+013.617
23180,TANDADALEN,SW,,+61.167,+013.017
23190,BORTNAN,SW,,+62.750,+013.850
23191,AMBJORNARP,SW,,+57.417,+013.283
23201,TINGHALLA,SW,,+57.967,+013.850
23210,ALVDALEN,SW,,+61.250,+014.033
23221,SKALAN,SW,,+62.650,+014.167
23230,KLOVSJO,SW,,+62.533,+014.200
23240,SVEG,SW,,+62.017,+014.183
23250,KLOVSJOHOJDEN,SW,,+62.500,+014.150
23260,FREDRIKA,SW,,+64.083,+018.417
23270,SVEG A,SW,,+62.050,+014.400
23280,KRAMFORS (SWE-AFB),SW,,+63.050,+017.767
23290,HAMRA,SW,,+61.667,+015.000
23300,HUNGE,SW,,+62.750,+015.100
23310,HUNGE,SW,,+62.750,+015.083
23311,FROSLIDA,SW,,+56.867,+013.067
23321,FAGERHULT,SW,,+57.150,+015.667
23330,LJUNGBY,SW,,+56.833,+013.917
23340,FINNEBY,SW,,+62.033,+015.467
23360,EDSBYN,SW,,+61.383,+015.833
23370,NORRHOG,SW,,+62.267,+015.667
23380,EDSBYN,SW,,+61.367,+015.717
23411,VEN ISLAND (LGT-H),SW,,+55.917,+012.667
23420,FRANSTA,SW,,+62.517,+016.183
23430,TORPSHAMMAR,SW,,+62.500,+016.283
23451,SJOBO,SW,,+55.633,+013.700
23460,DELSBO,SW,,+61.783,+016.550
23470,DELSBO,SW,,+61.833,+016.550
23490,SILLRE,SW,,+62.767,+016.733
23540,RASTA,SW,,+62.433,+017.350
23550,KUGGOREN,SW,,+61.700,+017.533
23600,SKELLEFTEA AIRPORT,SW,,+64.633,+021.083
23610,HARNOSAND,SW,,+62.633,+017.950
23631,VASTERA,SW,,+62.517,+017.683
23640,ORNSKOLDSVIK ARPT,SW,,+63.400,+018.967
23650,SUNDSVALL-HARNOSAND,SW,,+62.517,+017.450
23660,SUNDSVALL HARNOSAND,SW,,+62.528,+017.444
23670,ALNON ISLAND,SW,,+62.367,+017.533
23680,BRAMON,SW,,+62.217,+017.750
23691,SUNDSVALL,SW,,+62.383,+017.300
23700,GAVLE/SANDVIKEN AFB,SW,,+60.600,+016.950
23710,BORLANGE (SWE-AFB),SW,,+60.433,+015.500
23720,HOLICK,SW,,+61.617,+017.450
23721,KUGGOREN,SW,,+61.700,+017.517
23750,ESKILSTUNA(SWE-AFB&,SW,,+59.350,+016.717
23753,ESKILSTUNA(SWE-AFB,SW,,+59.350,+016.717
23760,SODERHAMN (SWE-AFB),SW,,+61.267,+017.100
23780,SODERHAMN FLYGPLATS,SW,,+61.450,+017.167
23810,NORRKOPING/KUNGSANG,SW,,+58.583,+016.250
23820,LUNGO,SW,,+62.650,+018.100
23980,KRISTIANSTAD/EVEROD,SW,,+55.917,+014.083
24000,OSTMARK,SW,,+60.350,+012.650
24020,SKILLINGMARK,SW,,+59.867,+011.967
24021,SKILLINGMARK,SW,,+59.867,+011.967
24030,NAVEN,SW,,+58.700,+013.117
24040,ARVIKA,SW,,+59.667,+012.583
24060,BLOMSKOG,SW,,+59.283,+012.050
24070,MALUNG A,SW,,+60.683,+013.700
24071,GALLEUDDE,SW,,+58.483,+012.483
24080,BLOMSKOG,SW,,+59.217,+012.083
24090,AMAL,SW,,+59.050,+012.700
24091,AMAL,SW,,+59.050,+012.700
24100,MALUNG,SW,,+60.683,+013.700
24110,ARVIKA,SW,,+59.676,+012.639
24120,GUSTAVSFORS,SW,,+60.150,+013.800
24130,BRATTMON,SW,,+60.750,+012.767
24150,KARLSTAD SOL,SW,,+59.367,+013.467
24161,MOLKOM,SW,,+59.617,+013.733
24170,PALGRUNDEN,SW,,+58.750,+013.150
24180,KARLSTAD,SW,,+59.445,+013.337
24190,KARLSTAD SOL,SW,,+59.367,+013.467
24191,SOOKOJAN,SW,,+59.300,+013.667
24200,MOCKFJARD,SW,,+60.517,+014.950
24220,ASPHYTTAN,SW,,+59.617,+014.183
24230,SUNNE,SW,,+59.867,+013.117
24240,STALLDALEN,SW,,+59.950,+014.950
24251,VILLINGSBERG,SW,,+59.283,+014.700
24260,GUSTAVSFORS,SW,,+60.150,+013.800
24271,BOFORS,SW,,+59.317,+014.567
24280,ATORP,SW,,+59.100,+014.367
24283,OREBRO,SW,,+59.224,+015.038
24284,MORA,SW,,+60.958,+014.511
24285,TORSBY,SW,,+60.158,+012.991
24290,DAGLOSEN,SW,,+59.667,+014.183
24300,BACKA,SW,,+60.917,+015.117
24310,KLOTEN,SW,,+59.867,+015.250
24320,OREBRO,SW,,+59.233,+015.050
24330,FALUN,SW,,+60.617,+015.667
24340,UMEA AIRPORT,SW,,+63.800,+020.283
24341,RIDDARHYTTAN,SW,,+59.817,+015.550
24350,BORLANGE,SW,,+60.422,+015.515
24360,OREBRO/EKEBY (DEAD),SW,,+59.267,+015.333
24361,OREBRO/EKEBY(DEAD),SW,,+59.233,+015.050
24373,ARBOGA,SW,,+59.387,+015.924
24380,VINGAKER,SW,,+59.067,+015.833
24390,FELLINGSBRO-FINNAKE,SW,,+59.533,+015.583
24400,AMOT,SW,,+60.967,+016.433
24410,MORA,SW,,+60.967,+014.500
24420,VINTJARN,SW,,+60.833,+016.050
24430,ENKOPING,SW,,+59.650,+017.117
24440,FOLKARNA,SW,,+60.167,+016.317
24460,VASTERAS,SW,,+59.589,+016.634
24471,ESKILSTUNA,SW,,+59.350,+016.717
24480,DUNKER,SW,,+59.200,+016.917
24490,ESKILSTUNA A,SW,,+59.383,+016.450
24500,EGGEGRUND,SW,,+60.733,+017.567
24510,VASTRA BANKEN (AUT),SW,,+60.883,+017.917
24520,KILSBERGEN-SUTTARBODA,SW,,+59.300,+014.900
24530,GAVLE/SANDVIKEN AIR FORCE BASE,SW,,+60.717,+017.167
24540,UTVALNAS,SW,,+60.750,+017.350
24560,FILM,SW,,+60.233,+017.900
24561,DANNEMORA,SW,,+60.200,+017.917
24580,UPPSALA,SW,,+59.897,+017.589
24600,ARLANDA,SW,,+59.652,+017.919
24620,UPPSALA UNIVERSITY,SW,,+59.867,+017.633
24640,BROMMA,SW,,+59.354,+017.942
24650,STOCKHOLM/BROMMA UA,SW,,+59.350,+017.967
24680,STORA SPANSBERGET,SW,,+60.383,+015.133
24690,TULLINGE,SW,,+59.183,+017.917
24700,ORSKAR (LGT-H),SW,,+60.533,+018.383
24710,GRUNDKALLEN,SW,,+60.500,+018.867
24711,GRUNDKALLEN,SW,,+60.500,+018.867
24720,SKEPPMORA,SW,,+60.117,+015.117
24730,UNDERSTEN (LGT-H),SW,,+60.283,+018.917
24740,SINGO ISLAND,SW,,+60.167,+018.750
24760,FLODA,SW,,+59.050,+016.400
24791,OSTHAMMAR,SW,,+60.267,+018.367
24800,NORRTALJE/VASBY,SW,,+59.850,+018.733
24810,SALA,SW,,+59.917,+016.683
24820,KERSTINBO,SW,,+60.267,+016.983
24830,STOCKHOLM-SOL,SW,,+59.350,+018.067
24840,STOCKHOLM/OBSERVATORIET,SW,,+59.350,+018.067
24841,HUSARO,SW,,+59.500,+018.850
24850,STOCKHOLM,SW,,+59.350,+018.067
24853,SKAVSTA,SW,,+58.789,+016.912
24860,ADELSO,SW,,+59.367,+017.517
24870,STAVSNAS,SW,,+59.300,+018.700
24880,ORSKAR,SW,,+60.533,+018.383
24890,BERGA,SW,,+59.067,+018.117
24900,SVANBERGA,SW,,+59.833,+018.633
24920,SVENSKA HOGARNA-SOL,SW,,+59.450,+019.500
24930,SODERARM,SW,,+59.750,+019.417
24940,BJUROKLUBB (LGT-H),SW,,+64.483,+021.583
24950,SVENSKA BJORN (AUT),SW,,+59.550,+020.017
24960,SVENSKA HOGARNA,SW,,+59.450,+019.500
24980,SVENSKA HOGARNA A,SW,,+59.450,+019.500
24990,ALMAGRUNDET,SW,,+59.150,+019.133
25000,NORDKOSTER,SW,,+58.900,+011.000
25010,VADEROARNA,SW,,+58.583,+011.067
25020,DALS-ED,SW,,+58.900,+012.033
25030,NORDKOSTER-SOL,SW,,+58.900,+011.000
25040,SVARTEBORG,SW,,+58.567,+011.550
25041,SVARTEBORG,SW,,+58.567,+011.550
25050,MASESKAR,SW,,+58.100,+011.333
25061,SMOGEN,SW,,+58.367,+011.217
25070,HUD,SW,,+58.667,+011.417
25080,MASESKAR (LGT-H),SW,,+58.100,+011.350
25100,LJUNGSKILE,SW,,+58.217,+011.933
25103,TROLLHATTAN VANERSBORG,SW,,+58.318,+012.345
25105,LIDKOPING,SW,,+58.466,+013.174
25110,FLADEN,SW,,+57.217,+011.833
25111,ARSNAS,SW,,+57.933,+011.783
25120,SAVE,SW,,+57.775,+011.870
25130,GOTEBORG,SW,,+57.717,+012.000
25140,ARVIDSJAUR,SW,,+65.590,+019.282
25141,GOTEBORG/TORSLANDA,SW,,+57.717,+011.783
25150,TORPABRON,SW,,+58.200,+012.150
25151,GOTEBORG/TORSLANDA,SW,,+57.717,+011.783
25160,VINGA,SW,,+57.633,+011.617
25170,TRUBADUREN,SW,,+57.600,+011.633
25180,NIDINGEN,SW,,+57.300,+011.900
25190,RINGHALS (AUT),SW,,+57.267,+012.117
25200,SATENAS,SW,,+58.426,+012.714
25210,BERGARUD,SW,,+58.600,+012.417
25211,ERIKSTAD,SW,,+58.633,+012.433
25221,ALVHEM,SW,,+58.017,+012.150
25230,ABRAUR,SW,,+65.983,+018.933
25233,TROLLHATTAN/VANERS,SW,,+58.317,+012.350
25240,MOLLA,SW,,+57.933,+013.067
25260,LANDVETTER,SW,,+57.663,+012.280
25270,GOTEBORG/LANDVETTER,SW,,+57.667,+012.500
25280,TANDADALEN,SW,,+61.167,+013.017
25281,KINNA-ORBY,SW,,+57.500,+012.700
25290,VARBERG           &,SW,,+57.117,+012.267
25291,VARBERG,SW,,+57.117,+012.267
25300,NASHUVUD,SW,,+58.900,+013.250
25310,GOTEBORG-SOL,SW,,+57.683,+011.983
25321,VASTERPLANA,SW,,+58.567,+013.350
25330,SKARA,SW,,+58.383,+013.250
25331,SKARA,SW,,+58.383,+013.250
25340,BORGUNDA,SW,,+58.283,+013.800
25350,SKOVDE,SW,,+58.456,+013.973
25351,ELSABOBY,SW,,+57.683,+013.817
25360,RANGEDALA,SW,,+57.783,+013.167
25361,DALSJOFORS,SW,,+57.717,+013.083
25380,HESTRA,SW,,+57.400,+013.533
25390,ULLARED,SW,,+57.117,+012.783
25400,KROPPEFJALL-GRANAN,SW,,+58.600,+012.200
25401,ENKOPING,SW,,+59.633,+017.067
25410,SNAVLUNDA,SW,,+58.967,+014.900
25411,SNAVLUNDA,SW,,+58.967,+014.900
25420,HALLUM,SW,,+58.317,+013.033
25430,FAGRE,SW,,+58.650,+014.133
25440,KARLSBORG,SW,,+58.517,+014.517
25450,AXSTAL,SW,,+58.567,+014.567
25460,GARDSJO,SW,,+58.883,+014.383
25480,VISINGSO,SW,,+58.100,+014.417
25481,KARRLUND,SW,,+57.700,+012.050
25490,TOMTABACKEN,SW,,+57.500,+014.467
25491,NIDINGEN,SW,,+57.300,+011.900
25500,JONKOPING,SW,,+57.758,+014.069
25501,TISTLARNA,SW,,+57.517,+011.733
25511,JONKOPING,SW,,+57.783,+014.183
25520,MALEXANDER,SW,,+58.067,+015.233
25530,KYMBO,SW,,+58.083,+013.783
25531,HABO,SW,,+57.917,+014.083
25540,KETTSTAKA,SW,,+58.717,+015.033
25550,NASSJO,SW,,+57.650,+014.700
25560,HAGSHULT,SW,,+57.292,+014.137
25570,HORN,SW,,+57.883,+015.867
25571,FLAHULT,SW,,+57.700,+014.150
25580,KOLMARDEN-STROMSFORS,SW,,+58.683,+016.317
25590,GLADHAMMAR,SW,,+57.700,+016.467
25600,ZINKGRUVAN,SW,,+58.800,+015.117
25601,MARIEDAMM,SW,,+58.867,+015.150
25610,KVARN,SW,,+58.650,+015.433
25620,MALMEN,SW,,+58.402,+015.526
25625,SAAB,SW,,+58.406,+015.681
25630,HARSTENA,SW,,+58.250,+017.017
25635,ANGELHOLM,SW,,+56.296,+012.847
25640,MALEXANDER,SW,,+58.067,+015.233
25650,HULTSFRED,SW,,+57.526,+015.823
25660,MALILLA,SW,,+57.400,+015.817
25670,LANDSORT,SW,,+58.750,+017.867
25680,ALLGUNNEN,SW,,+57.067,+015.967
25681,ALLGUNNEN,SW,,+57.067,+015.967
25690,STAVSJO,SW,,+58.733,+016.367
25700,NORRKOPING/BRAVALLA,SW,,+58.617,+016.117
25710,KUNGSANGEN,SW,,+58.586,+016.251
25720,NYKOPING/SKAVST AFB,SW,,+58.783,+016.917
25721,NYKOPING/OXELOSUND,SW,,+58.783,+016.900
25730,OLANDS NORRA UDDE-SOL,SW,,+57.367,+017.100
25731,NYKOPING/NYGE,SW,,+58.750,+017.000
25740,NORRKOPING,SW,,+58.583,+016.150
25741,SMHI,SW,,+58.583,+016.150
25750,OLANDS NORRA UDDE,SW,,+57.367,+017.100
25760,GLADHAMMAR,SW,,+57.717,+016.467
25761,VASTERVIK,SW,,+57.800,+016.500
25781,VISBY (PORT),SW,,+57.633,+018.300
25800,STABBO (AUT),SW,,+58.967,+018.450
25801,ESLOV,SW,,+55.833,+013.333
25810,UTO ISLAND,SW,,+58.950,+018.267
25820,LANDSORT (LGT-H),SW,,+58.750,+017.867
25821,GENARP,SW,,+55.583,+013.367
25830,GUSTAF DALEN,SW,,+58.600,+017.467
25840,GOTSKA SANDON,SW,,+58.400,+019.200
25860,HARSTENA,SW,,+58.250,+017.017
25870,FAROSUND-AR,SW,,+57.917,+018.950
25871,FAROSUND,SW,,+57.867,+019.050
25880,FARO ISLAND,SW,,+57.900,+019.167
25890,GOTSKA SANDON,SW,,+58.400,+019.200
25891,LUMMELUNDA,SW,,+57.733,+018.433
25900,VISBY,SW,,+57.663,+018.346
25910,VISBY AEROLOGISKA STATION,SW,,+57.650,+018.350
25920,OLANDS NORRA UDDE,SW,,+57.367,+017.100
25931,VASTERGARN,SW,,+57.433,+018.150
25940,STORA KARLSO(LGT-H),SW,,+57.300,+017.967
25950,ROMA,SW,,+57.550,+018.433
25951,BUTTLE,SW,,+57.400,+018.500
25960,HERRVIK,SW,,+57.417,+018.917
25970,KAJAANI,FI,,+64.283,+027.683
25980,OSTERGARNSHOLM,SW,,+57.433,+018.983
25990,NASUDDEN,SW,,+57.067,+018.217
26000,GLOMMEN,SW,,+56.933,+012.367
26020,HALLANDSASEN,SW,,+56.400,+012.950
26030,BROEN,SW,,+56.867,+012.667
